Datum,Modell,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2023-05-22,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09349,0.0,0.90651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-05,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-06,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-07,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-10,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-11,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-12,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-13,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-14,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-17,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-18,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-19,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-20,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-21,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-24,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-25,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-26,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-27,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-28,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-07-31,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-01,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-02,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-03,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-04,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-07,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-08,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-09,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-10,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-11,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-14,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-15,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-16,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-17,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-18,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-21,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-22,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-23,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-24,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-25,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-28,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-29,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-30,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-08-31,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-01,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-05,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-06,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-07,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-08,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-11,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-12,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-13,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-14,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-15,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-18,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-19,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-20,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-21,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-22,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-25,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-26,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-27,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-28,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-09-29,MARKOWITZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52418,0.0,0.0,0.33501,0.0,0.0,0.0,0.0,0.0,0.0,0.14081
2023-10-02,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,MARKOWITZ,0.0,0.09702,0.0,0.0,0.0,0.16612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28765,0.0,0.0,0.44922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
