AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
0.03324278071522713,0.03380454704165459,0.03324278071522713,0.03353065624833107,0.03324278071522713,0.03324278071522713,0.03324278071522713,0.03324278071522713,0.03336269408464432,0.03354053199291229,0.0336105115711689,0.03324278071522713,0.0332656055688858,0.03324278071522713,0.03324278071522713,0.03324278071522713,0.03324278071522713,0.03326353058218956,0.03324278071522713,0.03324278071522713,0.033276453614234924,0.03324278071522713,0.033418893814086914,0.033711642026901245,0.033340565860271454,0.03324278071522713,0.03348017856478691,0.03326694667339325,0.03324278071522713,0.03324278071522713
0.033243656158447266,0.03379382938146591,0.033243656158447266,0.03353160247206688,0.033243656158447266,0.033243656158447266,0.033243656158447266,0.033243656158447266,0.03335950896143913,0.03354450315237045,0.0336284264922142,0.033243656158447266,0.033256035298109055,0.033243656158447266,0.033243656158447266,0.033243656158447266,0.033243656158447266,0.03326525539159775,0.033243656158447266,0.033243656158447266,0.03328095003962517,0.033243656158447266,0.033423569053411484,0.03369496390223503,0.03334067016839981,0.033243656158447266,0.03346329182386398,0.033275216817855835,0.033243656158447266,0.033243656158447266
0.03324351832270622,0.03378155827522278,0.03324351832270622,0.03351892903447151,0.03324351832270622,0.03324351832270622,0.03324351832270622,0.03324351832270622,0.03335530683398247,0.03354889154434204,0.03364205360412598,0.03324351832270622,0.03324870020151138,0.03324351832270622,0.03324351832270622,0.03324351832270622,0.03324351832270622,0.03327292576432228,0.03324351832270622,0.03324351832270622,0.03329017385840416,0.03324351832270622,0.03342884033918381,0.03368893638253212,0.03333581984043121,0.03324351832270622,0.03345745801925659,0.03329065069556236,0.03324351832270622,0.03324351832270622
0.03324426710605621,0.03377867490053177,0.03324426710605621,0.0335235558450222,0.03324426710605621,0.03324426710605621,0.03324426710605621,0.03324426710605621,0.033354394137859344,0.03355106711387634,0.0336507186293602,0.03324426710605621,0.0332457609474659,0.03324426710605621,0.03324426710605621,0.03324426710605621,0.03324426710605621,0.033270612359046936,0.03324426710605621,0.03324426710605621,0.03329133614897728,0.03324426710605621,0.03342961147427559,0.03367804363369942,0.03333931416273117,0.03324426710605621,0.03344403952360153,0.033290281891822815,0.03324426710605621,0.03324426710605621
0.03324148803949356,0.033756647258996964,0.03324148803949356,0.03346944600343704,0.03324148803949356,0.03324148803949356,0.03324148803949356,0.03324148803949356,0.0333348773419857,0.03354461118578911,0.03364687040448189,0.03324148803949356,0.03327089548110962,0.03324148803949356,0.03324148803949356,0.03324148803949356,0.03324148803949356,0.033277273178100586,0.03324148803949356,0.03324148803949356,0.03332819789648056,0.03324148803949356,0.03343328833580017,0.033699970692396164,0.03333919495344162,0.03324148803949356,0.033449385315179825,0.0333440937101841,0.03324148803949356,0.03324148803949356
0.03324034810066223,0.03376447409391403,0.03324034810066223,0.033467065542936325,0.03324034810066223,0.03324034810066223,0.03324034810066223,0.03324034810066223,0.03333359211683273,0.033544544130563736,0.03362865000963211,0.03324034810066223,0.033279698342084885,0.03324034810066223,0.03324034810066223,0.03324034810066223,0.03324034810066223,0.03328343853354454,0.03324034810066223,0.03324034810066223,0.033325035125017166,0.03324034810066223,0.03342631831765175,0.03371569514274597,0.03333796188235283,0.03324034810066223,0.03346908465027809,0.03333846852183342,0.03324034810066223,0.03324034810066223
0.03324105590581894,0.033743731677532196,0.03324105590581894,0.03345223143696785,0.03324105590581894,0.03324105590581894,0.03324105590581894,0.03324105590581894,0.03333272039890289,0.033551573753356934,0.03365000709891319,0.03324105590581894,0.03325723484158516,0.03324105590581894,0.03324105590581894,0.03324105590581894,0.03324105590581894,0.0332995243370533,0.03324105590581894,0.03324105590581894,0.033327367156744,0.03324105590581894,0.03343453258275986,0.033706407994031906,0.03332469239830971,0.03324105590581894,0.03347053751349449,0.033351510763168335,0.03324105590581894,0.03324105590581894
0.03324154391884804,0.033730439841747284,0.03324154391884804,0.033429864794015884,0.03324154391884804,0.03324154391884804,0.03324154391884804,0.03324189782142639,0.03331915661692619,0.033543989062309265,0.033659059554338455,0.03324154391884804,0.03327370062470436,0.03324154391884804,0.03324154391884804,0.03324154391884804,0.03324154391884804,0.03328694403171539,0.03324154391884804,0.03324154391884804,0.03334961086511612,0.03324154391884804,0.03343525901436806,0.03370324894785881,0.03333656117320061,0.03324154391884804,0.033447250723838806,0.033378392457962036,0.03324154391884804,0.03324154391884804
0.033242497593164444,0.03370840847492218,0.033242497593164444,0.03342214226722717,0.033242497593164444,0.033242497593164444,0.033242497593164444,0.033243149518966675,0.03331576660275459,0.03355000540614128,0.033688683062791824,0.03327120468020439,0.0332527719438076,0.033242497593164444,0.033242497593164444,0.033242497593164444,0.033242497593164444,0.033292051404714584,0.033242497593164444,0.033242497593164444,0.0333513580262661,0.033242497593164444,0.03343484550714493,0.03368252143263817,0.033330705016851425,0.033242497593164444,0.0334320105612278,0.03338691219687462,0.033242497593164444,0.033242497593164444
